campanha_mais_drastica	dia_contato	num_pagamentos_parciais_diario	vlr_saldo_devedor	juros_mes	perc_retencao	comunicacao_efetiva	mes_comunicado	dia_do_mes_comunicado	lag_1_var_agg_qtd_transacoes_sum	lag_1_var_agg_vlr_pgto_realizado_sum	lag_1_var_agg_vlr_tpv_sum	lag_1_var_agg_duracao_ciclo	lag_1_var_agg_num_pagamentos_parciais	lag_1_var_agg_campanha_mais_drastica_ciclo	lag_1_var_agg_vlr_saldo_devedor_inicial	lag_1_var_agg_vlr_saldo_devedor_final	lag_1_prazo	lag_1_juros_mes	lag_1_perc_retencao	lag_1_var_agg_duracao_ciclo_normalizado	lag_1_spread_vlr_saldo_devedor	lag_2_var_agg_qtd_transacoes_sum	lag_2_var_agg_vlr_pgto_realizado_sum	lag_2_var_agg_vlr_tpv_sum	lag_2_var_agg_duracao_ciclo	lag_2_var_agg_num_pagamentos_parciais	lag_2_var_agg_campanha_mais_drastica_ciclo	lag_2_var_agg_vlr_saldo_devedor_inicial	lag_2_var_agg_vlr_saldo_devedor_final	lag_2_prazo	lag_2_juros_mes	lag_2_perc_retencao	lag_2_var_agg_duracao_ciclo_normalizado	lag_2_spread_vlr_saldo_devedor	lag_3_var_agg_qtd_transacoes_sum	lag_3_var_agg_vlr_pgto_realizado_sum	lag_3_var_agg_vlr_tpv_sum	lag_3_var_agg_duracao_ciclo	lag_3_var_agg_num_pagamentos_parciais	lag_3_var_agg_campanha_mais_drastica_ciclo	lag_3_var_agg_vlr_saldo_devedor_inicial	lag_3_var_agg_vlr_saldo_devedor_final	lag_3_prazo	lag_3_juros_mes	lag_3_perc_retencao	lag_3_var_agg_duracao_ciclo_normalizado	lag_3_spread_vlr_saldo_devedor	tipo_empresa	estado	subsegmento
2	49	7	16175,4	0,05988	0,132	FALSE	1	7	16	771,39	6804,49	31	7	2	-115,58	15674,7	25,65	0,05988	0,132	3,1	368,870000000001	3	132,18	2437	11	2	0	-231,030000000001	15665,65	25,65	0,05988	0,132	1,1	244,369999999999	18	1236,03	7998,99	47	10	2	-618,07	16085,13	25,65	0,05988	0,132	4,7	276,81	PJ	RS	Alimentacao Rapida
1	74	10	16395,27	0,05988	1,2	TRUE	2	1	16	771,39	6804,49	31	7	2	-115,58	15674,7	25,65	0,05988	0,132	3,1	368,870000000001	3	132,18	2437	11	2	0	-231,030000000001	15665,65	25,65	0,05988	0,132	1,1	244,369999999999	18	1236,03	7998,99	47	10	2	-618,07	16085,13	25,65	0,05988	0,132	4,7	276,81	PJ	RS	Alimentacao Rapida
1	6	1	13105	0,05988	1,2	FALSE	2	9	12	1196,52	2309,5	76	11	3	-2191,17	16440,18	25,65	0,05988	0,132	7,6	1249,93	16	771,39	6804,49	31	7	2	-2306,75	15674,7	25,65	0,05988	0,132	3,1	368,870000000001	3	132,18	2437	11	2	0	-2422,2	15665,65	25,65	0,05988	0,132	1,1	244,369999999999	PJ	RS	Alimentacao Rapida
1	16	1	13319,45	0,05988	1,2	FALSE	2	19	12	1196,52	2309,5	76	11	3	-2191,17	16440,18	25,65	0,05988	0,132	7,6	1249,93	16	771,39	6804,49	31	7	2	-2306,75	15674,7	25,65	0,05988	0,132	3,1	368,870000000001	3	132,18	2437	11	2	0	-2422,2	15665,65	25,65	0,05988	0,132	1,1	244,369999999999	PJ	RS	Alimentacao Rapida
2	33	8	4348,92	0,09588	0,144	FALSE	11	2	6	92,61	385,27	5	3	0	-55,71	4139,82	25,65	0,09588	0,144	0,714285714285714	21,8699999999999	17	140,59	1134,62	11	5	0	-211,68	4299,66	25,65	0,09588	0,144	1,57142857142857	25,7399999999998	15	208,45	804	10	8	0	-359,72	4434,65	25,65	0,09588	0,144	1,42857142857143	12,6899999999996	MEI	RS	Outros
2	36	8	4382,49	0,09588	0,144	FALSE	11	5	6	92,61	385,27	5	3	0	-55,71	4139,82	25,65	0,09588	0,144	0,714285714285714	21,8699999999999	17	140,59	1134,62	11	5	0	-211,68	4299,66	25,65	0,09588	0,144	1,57142857142857	25,7399999999998	15	208,45	804	10	8	0	-359,72	4434,65	25,65	0,09588	0,144	1,42857142857143	12,6899999999996	MEI	RS	Outros
1	7	2	83110,51	0,07188	0,216	TRUE	2	16	50	2338,82	7734,71	14	10	0	-397,490000000005	82931,99	35,91	0,07188	0,216	4,66666666666667	336,460000000006	22	1144,75	4316	7	5	0	-682,87000000001	83044,1	35,91	0,07188	0,216	2,33333333333333	163,190000000002	26	1119,2	5332,3	8	4	0	-1545,84000000001	84085,85	35,91	0,07188	0,216	2,66666666666667	341,970000000001	MEI	SC	Automotivo
2	33	13	56258,93	0,05988	0,144	FALSE	5	24	6	861,5	9497,5	16	4	1	-368,540000000001	55676,64	30,78	0,05988	0,144	1,6	865,139999999999	9	2309,52	7947	15	6	0	-573,550000000003	55067,56	30,78	0,05988	0,144	1,5	51,0499999999956	33	4958,4	30586,01	59	21	3	-1058,29	55993,35	30,78	0,05988	0,144	5,9	492,099999999999	PJ	DF	Automotivo
3	48	18	56274,34	0,05988	0,1446	FALSE	6	8	6	861,5	9497,5	16	4	1	-368,540000000001	55676,64	30,78	0,05988	0,144	1,6	865,139999999999	9	2309,52	7947	15	6	0	-573,550000000003	55067,56	30,78	0,05988	0,144	1,5	51,0499999999956	33	4958,4	30586,01	59	21	3	-1058,29	55993,35	30,78	0,05988	0,144	5,9	492,099999999999	PJ	DF	Automotivo
1	8	3	54543,19	0,05988	0,1446	FALSE	7	6	36	7198,4	32393,19	68	27	3	-23,489999999998	54805,18	30,78	0,05988	0,144	6,8	362,220000000001	6	861,5	9497,5	16	4	1	-392,029999999999	55676,64	30,78	0,05988	0,144	1,6	865,139999999999	9	2309,52	7947	15	6	0	-597,040000000001	55067,56	30,78	0,05988	0,144	1,5	51,0499999999956	PJ	DF	Automotivo
1	16	4	54832,65	0,05988	0,1446	TRUE	8	5	0	137,28	0	5	2	0	-294,120000000003	54652,52	30,78	0,05988	0,1446	0,5	348,409999999996	0	1394,45	0	15	6	1	-409,480000000003	54775,49	30,78	0,05988	0,1446	1,5	356,019999999997	36	7198,4	32393,19	68	27	3	-432,970000000001	54805,18	30,78	0,05988	0,144	6,8	362,220000000001	PJ	DF	Automotivo
1	16	2	52812,58	0,05988	0,1446	TRUE	9	21	0	321,8	0	7	1	0	-2039,96999999999	54140,4	30,78	0,05988	0,1446	0,7	537,880000000005	0	1100,05	0	10	2	0	-2282,87	54269,28	30,78	0,05988	0,1446	1	423,860000000001	0	2002,48	0	20	5	1	-2447,44	54468,03	30,78	0,05988	0,1446	2	458,040000000001	PJ	DF	Automotivo
1	1	1	50026,56	0,05988	0,1446	FALSE	10	11	0	937,08	0	17	6	0	-1164,09	51869,91	30,78	0,05988	0,1446	1,7	679,260000000002	0	2462,01	0	17	3	1	-1535,99000000001	51679,55	30,78	0,05988	0,1446	1,7	117	0	321,8	0	7	1	0	-3575,96	54140,4	30,78	0,05988	0,1446	0,7	537,880000000005	PJ	DF	Automotivo
1	8	2	50166,92	0,05988	0,1446	FALSE	10	25	0	1929,74	0	7	1	1	-379,699999999997	50528,57	30,78	0,05988	0,1446	0,7	502,010000000002	0	937,08	0	17	6	0	-1543,79	51869,91	30,78	0,05988	0,1446	1,7	679,260000000002	0	2462,01	0	17	3	1	-1915,69	51679,55	30,78	0,05988	0,1446	1,7	117	PJ	DF	Automotivo
1	16	3	50422,21	0,05988	0,1446	TRUE	11	2	0	1929,74	0	7	1	1	-379,699999999997	50528,57	30,78	0,05988	0,1446	0,7	502,010000000002	0	937,08	0	17	6	0	-1543,79	51869,91	30,78	0,05988	0,1446	1,7	679,260000000002	0	2462,01	0	17	3	1	-1915,69	51679,55	30,78	0,05988	0,1446	1,7	117	PJ	DF	Automotivo
1	8	1	48981,26	0,05988	0,1446	TRUE	11	15	0	1586,34	0	5	2	0	-522,029999999999	49246,58	30,78	0,05988	0,1446	0,5	310,550000000003	0	1443,34	0	16	3	1	-1232,86	50422,21	30,78	0,05988	0,1446	1,6	775,349999999999	0	1929,74	0	7	1	1	-1612,56	50528,57	30,78	0,05988	0,1446	0,7	502,010000000002	PJ	DF	Automotivo
1	16	4	15362,9	0,04788	0,084	FALSE	10	13	37	124,61	4798	8	3	0	-1431,46	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	24	311,28	2845	7	3	0	-1638,98	16853,13	25,65	0,04788	0,084	2,33333333333333	62,6100000000006	51	170,79	6751	10	5	0	-2722,32	17944,48	25,65	0,04788	0,084	3,33333333333333	70,619999999999	PJ	AL	Vestuario
2	31	14	15283,38	0,04788	0,084	FALSE	10	28	37	124,61	4798	8	3	0	-1431,46	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	24	311,28	2845	7	3	0	-1638,98	16853,13	25,65	0,04788	0,084	2,33333333333333	62,6100000000006	51	170,79	6751	10	5	0	-2722,32	17944,48	25,65	0,04788	0,084	3,33333333333333	70,619999999999	PJ	AL	Vestuario
3	46	22	15200,77	0,04788	0,084	TRUE	11	12	37	124,61	4798	8	3	0	-1431,46	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	24	311,28	2845	7	3	0	-1638,98	16853,13	25,65	0,04788	0,084	2,33333333333333	62,6100000000006	51	170,79	6751	10	5	0	-2722,32	17944,48	25,65	0,04788	0,084	3,33333333333333	70,619999999999	PJ	AL	Vestuario
2	25	2	10134,01	0,04788	0,084	FALSE	3	18	11	98,96	1072	5	1	0	-121,02	10010,53	25,65	0,04788	0,084	1,66666666666667	52,0900000000002	89	974,65	8688	46	22	3	-5314,12	15200,77	25,65	0,04788	0,084	15,3333333333333	49,2299999999996	37	124,61	4798	8	3	0	-6745,58	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	PJ	AL	Vestuario
1	36	3	10231,8	0,04788	0,084	FALSE	3	29	11	98,96	1072	5	1	0	-121,02	10010,53	25,65	0,04788	0,084	1,66666666666667	52,0900000000002	89	974,65	8688	46	22	3	-5314,12	15200,77	25,65	0,04788	0,084	15,3333333333333	49,2299999999996	37	124,61	4798	8	3	0	-6745,58	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	PJ	AL	Vestuario
3	46	6	10331,12	0,04788	0,084	FALSE	4	8	11	98,96	1072	5	1	0	-121,02	10010,53	25,65	0,04788	0,084	1,66666666666667	52,0900000000002	89	974,65	8688	46	22	3	-5314,12	15200,77	25,65	0,04788	0,084	15,3333333333333	49,2299999999996	37	124,61	4798	8	3	0	-6745,58	16675,68	25,65	0,04788	0,084	2,66666666666667	92,6800000000003	PJ	AL	Vestuario
1	6	1	9615,38	0,04788	0,084	FALSE	5	10	65	557,23	6703	70	12	3	-259,59	9909,76	25,65	0,04788	0,084	23,3333333333333	72,3400000000002	11	98,96	1072	5	1	0	-380,610000000001	10010,53	25,65	0,04788	0,084	1,66666666666667	52,0900000000002	89	974,65	8688	46	22	3	-5573,71	15200,77	25,65	0,04788	0,084	15,3333333333333	49,2299999999996	PJ	AL	Vestuario
2	13	1	9703,57	0,04788	0,084	FALSE	5	17	65	557,23	6703	70	12	3	-259,59	9909,76	25,65	0,04788	0,084	23,3333333333333	72,3400000000002	11	98,96	1072	5	1	0	-380,610000000001	10010,53	25,65	0,04788	0,084	1,66666666666667	52,0900000000002	89	974,65	8688	46	22	3	-5573,71	15200,77	25,65	0,04788	0,084	15,3333333333333	49,2299999999996	PJ	AL	Vestuario
1	16	6	14908,86	0,08388	0,156	FALSE	9	9	0	297,01	0	5	2	0	-852,91	15589,98	15,39	0,08388	0,156	0,714285714285714	103,81	0	392,65	0	9	5	0	-930,77	15711,5	15,39	0,08388	0,156	1,28571428571429	147,469999999999	0	752,4	0	12	4	1	-958,860000000001	15786,09	15,39	0,08388	0,156	1,71428571428571	193,969999999999	MEI	SP	Saude
2	13	1	11955,09	0,08388	0,156	FALSE	10	26	0	328,35	0	5	1	0	-474,610000000001	12220,53	15,39	0,08388	0,156	0,714285714285714	109,610000000001	0	117,99	0	5	2	0	-1656,29	13353,85	15,39	0,08388	0,156	0,714285714285714	61,25	0	159,39	0	5	2	0	-2781,16	14518,76	15,39	0,08388	0,156	0,714285714285714	101,290000000001	MEI	SP	Saude
1	6	1	11561,19	0,08388	0,156	FALSE	11	22	0	345,49	0	6	2	0	-80,1599999999999	11635,83	15,39	0,08388	0,156	0,857142857142857	87,2600000000002	0	531,22	0	27	3	2	-167,9	11861,18	15,39	0,08388	0,156	3,85714285714286	224,870000000001	0	328,35	0	5	1	0	-642,51	12220,53	15,39	0,08388	0,156	0,714285714285714	109,610000000001	MEI	SP	Saude
1	6	1	11212,5	0,08388	0,156	FALSE	12	6	0	32,32	0	13	1	1	-345,889999999999	11692,35	15,39	0,08388	0,156	1,85714285714286	223,940000000001	0	345,49	0	6	2	0	-426,049999999999	11635,83	15,39	0,08388	0,156	0,857142857142857	87,2600000000002	0	531,22	0	27	3	2	-513,789999999999	11861,18	15,39	0,08388	0,156	3,85714285714286	224,870000000001	MEI	SP	Saude
2	13	1	11339,71	0,08388	0,156	TRUE	12	13	0	32,32	0	13	1	1	-345,889999999999	11692,35	15,39	0,08388	0,156	1,85714285714286	223,940000000001	0	345,49	0	6	2	0	-426,049999999999	11635,83	15,39	0,08388	0,156	0,857142857142857	87,2600000000002	0	531,22	0	27	3	2	-513,789999999999	11861,18	15,39	0,08388	0,156	3,85714285714286	224,870000000001	MEI	SP	Saude
2	13	1	11336,31	0,08388	0,156	FALSE	12	28	0	251,88	0	15	1	2	-3,31000000000131	11376,32	15,39	0,08388	0,156	2,14285714285714	253,799999999999	0	32,32	0	13	1	1	-349,200000000001	11692,35	15,39	0,08388	0,156	1,85714285714286	223,940000000001	0	345,49	0	6	2	0	-429,360000000001	11635,83	15,39	0,08388	0,156	0,857142857142857	87,2600000000002	MEI	SP	Saude
1	6	1	10847,78	0,08388	0,204	TRUE	2	1	0	710,23	0	32	3	2	-358,49	11251,25	15,39	0,08388	0,156	4,57142857142857	132,040000000001	0	251,88	0	15	1	2	-361,800000000001	11376,32	15,39	0,08388	0,156	2,14285714285714	253,799999999999	0	32,32	0	13	1	1	-707,690000000001	11692,35	15,39	0,08388	0,156	1,85714285714286	223,940000000001	MEI	SP	Saude
2	11	1	24059,44	0,03588	0,207	FALSE	5	20	24	238,45	1666,8	7	4	0	-1692,61	25561,01	25,65	0,03588	0,207	1,75	44,0799999999981	20	273,03	780,45	6	4	0	-1765,54	25623,72	25,65	0,03588	0,207	1,5	33,8600000000006	19	144,34	1071,05	6	3	0	-2323,03	26174,66	25,65	0,03588	0,207	1,5	27,3100000000013	PJ	RS	Lojas Diversas
1	16	4	16426,26	0,03588	0,207	TRUE	9	17	13	802,18	1079,72	6	2	0	-6424,73	22843,75	25,65	0,03588	0,207	1,5	41,6500000000015	0	131,98	0	5	1	0	-7041,06	23510,6	25,65	0,03588	0,207	1,25	92,1699999999983	25	509,82	2411,95	21	4	2	-7446,95	24071,91	25,65	0,03588	0,207	5,25	247,59	PJ	RS	Lojas Diversas
1	19	4	16474,72	0,03588	0,207	TRUE	9	20	13	802,18	1079,72	6	2	0	-6424,73	22843,75	25,65	0,03588	0,207	1,5	41,6500000000015	0	131,98	0	5	1	0	-7041,06	23510,6	25,65	0,03588	0,207	1,25	92,1699999999983	25	509,82	2411,95	21	4	2	-7446,95	24071,91	25,65	0,03588	0,207	5,25	247,59	PJ	RS	Lojas Diversas
1	16	1	14408,39	0,03588	0,207	FALSE	12	1	0	58,48	0	7	1	0	-536,9	14821,66	25,65	0,03588	0,207	1,75	87,0699999999997	0	291,73	0	10	1	0	-1620,65	15958,76	25,65	0,03588	0,207	2,5	140,42	0	107,78	0	9	2	0	-1773,73	16094,25	25,65	0,03588	0,207	2,25	122,83	PJ	RS	Lojas Diversas
4	31	1	14622,21	0,03588	0,207	FALSE	12	16	0	58,48	0	7	1	0	-536,9	14821,66	25,65	0,03588	0,207	1,75	87,0699999999997	0	291,73	0	10	1	0	-1620,65	15958,76	25,65	0,03588	0,207	2,5	140,42	0	107,78	0	9	2	0	-1773,73	16094,25	25,65	0,03588	0,207	2,25	122,83	PJ	RS	Lojas Diversas
3	46	4	14727,75	0,03588	0,207	FALSE	12	31	0	58,48	0	7	1	0	-536,9	14821,66	25,65	0,03588	0,207	1,75	87,0699999999997	0	291,73	0	10	1	0	-1620,65	15958,76	25,65	0,03588	0,207	2,5	140,42	0	107,78	0	9	2	0	-1773,73	16094,25	25,65	0,03588	0,207	2,25	122,83	PJ	RS	Lojas Diversas
1	63	9	14526,59	0,03588	0,207	FALSE	1	17	0	58,48	0	7	1	0	-536,9	14821,66	25,65	0,03588	0,207	1,75	87,0699999999997	0	291,73	0	10	1	0	-1620,65	15958,76	25,65	0,03588	0,207	2,5	140,42	0	107,78	0	9	2	0	-1773,73	16094,25	25,65	0,03588	0,207	2,25	122,83	PJ	RS	Lojas Diversas
1	18	8	20696,85	0,03588	0,084	TRUE	11	9	6	167,87	1267,1	6	3	0	-230,299999999999	20874,59	25,65	0,03588	0,084	1,5	33,130000000001	10	63,56	2069,97	7	2	0	-419,939999999999	21115,61	25,65	0,03588	0,084	1,75	84,5100000000021	10	190,17	1919,89	8	4	0	-1273,57	21932,68	25,65	0,03588	0,084	2	47,9500000000007	MEI	PE	Automotivo
1	16	7	19945,51	0,03588	0,084	FALSE	1	6	9	118,83	1411,62	6	3	0	-41,239999999998	19845,64	25,65	0,03588	0,084	1,5	1,15999999999985	6	116,76	2534,51	6	2	0	-202,369999999999	20022,82	25,65	0,03588	0,084	1,5	17,2099999999991	9	80,28	2140,6	5	2	0	-712,899999999998	20576,79	25,65	0,03588	0,084	1,25	60,6500000000015	MEI	PE	Automotivo
3	48	15	19466,76	0,03588	0,16632	FALSE	3	22	5	241,32	4980,45	5	2	0	-505,579999999998	19722,32	25,65	0,03588	0,084	1,25	27,7200000000012	8	262,37	2803,55	14	7	0	-538,290000000001	19866,59	25,65	0,03588	0,084	3,5	139,279999999999	24	438,72	4670,76	23	10	1	-614,220000000001	19856,67	25,65	0,03588	0,084	5,75	53,4299999999967	MEI	PE	Automotivo
1	1	1	19157,3	0,03588	0,16632	FALSE	4	13	24	721,31	6352,74	69	17	3	-31,7200000000012	19494,09	25,65	0,03588	0,084	17,25	305,07	5	241,32	4980,45	5	2	0	-537,299999999999	19722,32	25,65	0,03588	0,084	1,25	27,7200000000012	8	262,37	2803,55	14	7	0	-570,010000000002	19866,59	25,65	0,03588	0,084	3,5	139,279999999999	MEI	PE	Automotivo
1	6	1	19186,49	0,03588	0,16632	FALSE	4	28	1	336,78	40	7	1	1	-64,7900000000009	19157,27	25,65	0,03588	0,16632	1,75	-0,0299999999988358	24	721,31	6352,74	69	17	3	-96,510000000002	19494,09	25,65	0,03588	0,084	17,25	305,07	5	241,32	4980,45	5	2	0	-602,09	19722,32	25,65	0,03588	0,084	1,25	27,7200000000012	MEI	PE	Automotivo
1	7	2	35852,85	0,02388	0,144	TRUE	12	9	5	418,08	2030	14	5	0	-1193,35	37019,62	25,65	0,02388	0,144	2,8	94,260000000002	1	305,49	1250	5	1	0	-1487,59	37317,52	25,65	0,02388	0,144	1	97,9199999999983	3	417,55	1450	6	2	0	-1882,81	37669,85	25,65	0,02388	0,144	1,2	55,0299999999988	PJ	SP	Automotivo
1	6	1	34509,2	0,02388	0,144	FALSE	12	29	3	110,28	1650	8	2	1	-1335,96	35876,42	25,65	0,02388	0,144	1,6	144,409999999996	5	418,08	2030	14	5	0	-2529,31	37019,62	25,65	0,02388	0,144	2,8	94,260000000002	1	305,49	1250	5	1	0	-2823,55	37317,52	25,65	0,02388	0,144	1	97,9199999999983	PJ	SP	Automotivo
1	6	1	27815,94	0,02388	0,144	FALSE	4	12	1	438,92	1650	7	1	0	-557,619999999999	28394,04	25,65	0,02388	0,144	1,4	111,68	3	201,71	1300	8	2	0	-1050,37	28847,08	25,65	0,02388	0,144	1,6	71,9700000000012	1	79,86	500	5	1	0	-2417,89	30221,92	25,65	0,02388	0,144	1	79,2899999999972	PJ	SP	Automotivo
1	6	1	21796,22	0,02388	0,144	TRUE	8	24	0	152,5	0	6	3	0	-233,330000000002	21994,77	25,65	0,02388	0,144	1,2	36,6800000000003	0	192,48	0	5	2	0	-303,140000000003	22060,59	25,65	0,02388	0,144	1	32,6899999999987	0	52,35	0	5	2	0	-784,830000000002	22552,68	25,65	0,02388	0,144	1	43,0900000000001	PJ	SP	Automotivo
1	8	1	21165,06	0,02388	0,144	FALSE	9	7	0	53,25	0	7	1	1	-656,789999999997	21810,55	25,65	0,02388	0,144	1,4	85,7900000000009	0	152,5	0	6	3	0	-890,119999999999	21994,77	25,65	0,02388	0,144	1,2	36,6800000000003	0	192,48	0	5	2	0	-959,93	22060,59	25,65	0,02388	0,144	1	32,6899999999987	PJ	SP	Automotivo
2	11	1	21206,8	0,02388	0,144	FALSE	9	10	0	53,25	0	7	1	1	-656,789999999997	21810,55	25,65	0,02388	0,144	1,4	85,7900000000009	0	152,5	0	6	3	0	-890,119999999999	21994,77	25,65	0,02388	0,144	1,2	36,6800000000003	0	192,48	0	5	2	0	-959,93	22060,59	25,65	0,02388	0,144	1	32,6899999999987	PJ	SP	Automotivo
1	6	1	20017,72	0,02388	0,144	TRUE	10	11	0	276,29	0	24	3	2	-1115,88	21281,55	25,65	0,02388	0,144	4,8	213,579999999998	0	53,25	0	7	1	1	-1772,67	21810,55	25,65	0,02388	0,144	1,4	85,7900000000009	0	152,5	0	6	3	0	-2006	21994,77	25,65	0,02388	0,144	1,2	36,6800000000003	PJ	SP	Automotivo
1	8	1	19673,05	0,02388	0,144	FALSE	11	8	0	109,13	0	7	1	0	-32,2000000000007	19692,45	25,65	0,02388	0,144	1,4	77,4500000000007	0	59,24	0	5	2	0	-342,77	19961,86	25,65	0,02388	0,144	1	36,2900000000009	0	126,8	0	8	2	1	-369,290000000001	19955,56	25,65	0,02388	0,144	1,6	3,47000000000116	PJ	SP	Automotivo
1	8	2	18913,03	0,02388	0,144	TRUE	11	23	0	183,09	0	15	2	1	-696,309999999998	19702,96	25,65	0,02388	0,144	3	120,16	0	109,13	0	7	1	0	-728,509999999998	19692,45	25,65	0,02388	0,144	1,4	77,4500000000007	0	59,24	0	5	2	0	-1039,08	19961,86	25,65	0,02388	0,144	1	36,2900000000009	PJ	SP	Automotivo
1	6	1	16741,57	0,02388	0,144	FALSE	12	28	0	165,25	0	6	1	0	-546,150000000001	17289,52	25,65	0,02388	0,144	1,2	56,6899999999987	0	76,15	0	7	3	0	-1563,07	18285,95	25,65	0,02388	0,144	1,4	36,2000000000007	0	153,44	0	5	1	0	-2085,34	18821,41	25,65	0,02388	0,144	1	49,3899999999994	PJ	SP	Automotivo
2	13	1	16818,72	0,02388	0,144	TRUE	1	4	0	165,25	0	6	1	0	-546,150000000001	17289,52	25,65	0,02388	0,144	1,2	56,6899999999987	0	76,15	0	7	3	0	-1563,07	18285,95	25,65	0,02388	0,144	1,4	36,2000000000007	0	153,44	0	5	1	0	-2085,34	18821,41	25,65	0,02388	0,144	1	49,3899999999994	PJ	SP	Automotivo
1	6	1	14735,09	0,02388	0,144	TRUE	2	15	0	454,7	0	6	2	0	-826,679999999999	15528,17	25,65	0,02388	0,144	1,2	14,7100000000009	0	375,96	0	11	2	0	-1731,58	16502,36	25,65	0,02388	0,144	2,2	84	0	399,99	0	14	2	2	-1999,9	16759,18	25,65	0,02388	0,144	2,8	72,5	PJ	SP	Automotivo
1	6	1	16058,17	0,04788	0,168	FALSE	12	8	44	689,64	7044,8	28	17	0	-1431,54	17500,58	25,65	0,04788	0,06	9,33333333333333	115,25	31	492,09	7600,62	27	10	0	-1446,13	17551,37	25,65	0,04788	0,168	9	151,450000000001	18	733,88	2587,98	18	8	0	-2493,64	18508,22	25,65	0,04788	0,168	6	60,7900000000009	PJ	CE	Vestuario
3	46	18	13561,55	0,04788	0,168	FALSE	2	12	3	186,92	3491	5	2	0	-651,689999999999	13825,64	25,65	0,04788	0,168	1,66666666666667	35,7600000000002	48	211,03	4371,89	18	7	1	-2815,6	16135,03	25,65	0,04788	0,168	6	181,24	44	689,64	7044,8	28	17	0	-4247,14	17500,58	25,65	0,04788	0,06	9,33333333333333	115,25	PJ	CE	Vestuario
1	6	1	13090,31	0,04788	0,168	FALSE	3	9	45	1785,45	5550,77	65	26	3	-132,970000000001	13179,53	25,65	0,04788	0,168	21,6666666666667	41,3400000000001	3	186,92	3491	5	2	0	-784,66	13825,64	25,65	0,04788	0,168	1,66666666666667	35,7600000000002	48	211,03	4371,89	18	7	1	-2948,57	16135,03	25,65	0,04788	0,168	6	181,24	PJ	CE	Vestuario
2	11	1	4791,8	0,08388	0,156	FALSE	8	20	0	1089,65	0	7	1	2	-470,24	5225,47	15,39	0,08388	0,156	1	70,1400000000003	0	452,81	0	11	1	0	-1407,08	6230,93	15,39	0,08388	0,156	1,57142857142857	138,76	0	397,66	0	10	1	0	-1714,12	6530,25	15,39	0,08388	0,156	1,42857142857143	131,04	PF	SP	Lojas Diversas
3	16	1	4846,07	0,08388	0,156	TRUE	8	25	0	1089,65	0	7	1	2	-470,24	5225,47	15,39	0,08388	0,156	1	70,1400000000003	0	452,81	0	11	1	0	-1407,08	6230,93	15,39	0,08388	0,156	1,57142857142857	138,76	0	397,66	0	10	1	0	-1714,12	6530,25	15,39	0,08388	0,156	1,42857142857143	131,04	PF	SP	Lojas Diversas
1	12	2	3228,29	0,08388	0,156	FALSE	9	13	0	48,29	0	23	1	3	-1514,65	4923,07	15,39	0,08388	0,156	3,28571428571429	237,98	0	1089,65	0	7	1	2	-1984,89	5225,47	15,39	0,08388	0,156	1	70,1400000000003	0	452,81	0	11	1	0	-2921,73	6230,93	15,39	0,08388	0,156	1,57142857142857	138,76	PF	SP	Lojas Diversas
3	22	2	3301,82	0,08388	0,156	FALSE	9	23	0	48,29	0	23	1	3	-1514,65	4923,07	15,39	0,08388	0,156	3,28571428571429	237,98	0	1089,65	0	7	1	2	-1984,89	5225,47	15,39	0,08388	0,156	1	70,1400000000003	0	452,81	0	11	1	0	-2921,73	6230,93	15,39	0,08388	0,156	1,57142857142857	138,76	PF	SP	Lojas Diversas
3	48	3	3494,59	0,08388	0,156	FALSE	10	19	0	48,29	0	23	1	3	-1514,65	4923,07	15,39	0,08388	0,156	3,28571428571429	237,98	0	1089,65	0	7	1	2	-1984,89	5225,47	15,39	0,08388	0,156	1	70,1400000000003	0	452,81	0	11	1	0	-2921,73	6230,93	15,39	0,08388	0,156	1,57142857142857	138,76	PF	SP	Lojas Diversas
2	31	17	44200,59	0,05388	0,144	FALSE	11	5	8	140,73	1975	5	2	0	-639,459999999999	44296,3	35,91	0,05388	0,144	1	205,880000000005	11	376,42	5004	5	3	0	-1301,02	44788	35,91	0,05388	0,144	1	36,0199999999968	9	900,61	2095	6	4	0	-1406,55	45088,82	35,91	0,05388	0,144	1,2	231,309999999998	PJ	RJ	Outros
1	20	7	42104,32	0,05388	0,144	FALSE	2	17	16	2944,41	4662	11	4	0	-727,829999999995	42509,57	35,91	0,05388	0,144	2,2	505,760000000002	108	5247,06	41659,11	100	52	2	-2174,98	44769,49	35,91	0,05388	0,144	20	1318,53	8	140,73	1975	5	2	0	-2814,44	44296,3	35,91	0,05388	0,144	1	205,880000000005	PJ	RJ	Outros
2	33	14	40290,51	0,05388	0,144	FALSE	3	30	16	1633,62	8450	26	9	1	-1259,18	41303,12	35,91	0,05388	0,144	5,2	27,1399999999994	16	2944,41	4662	11	4	0	-1987,00999999999	42509,57	35,91	0,05388	0,144	2,2	505,760000000002	108	5247,06	41659,11	100	52	2	-3434,16	44769,49	35,91	0,05388	0,144	20	1318,53	PJ	RJ	Outros
